Price,new_car_price,overview_Fuel type,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage,Emission_Standard,Seating_Capacity,Fuel_Tank_Capcity,Safety_Score,Sunroof,Praking_Sensors,Keyless_Start,GPS_Navigation,ADAS,Automatic_Emergency_Braking,Driving_Range,Regenerative_Braking,CNG_Capacity,Supercharger,Four_Wheel_Drive
600000.0,890000.0,Petrol,2022,Tata,Altroz,"['XT', 'Petrol', '[2020-2023]']",50000.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
400000.0,731000.0,Petrol,2020,Tata,Altroz,"['XE', 'Petrol', '[2020-2023]']",89000.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.236603315195293,0,1,0,0,0,0,715.0,0,0.0,0,0
482000.0,945000.0,Petrol,2021,Tata,Altroz,"['XZ', 'Petrol', '[2020-2023]']",64011.0,1,Manual,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
446000.0,945000.0,Petrol,2020,Tata,Altroz,"['XZ', 'Petrol', '[2020-2023]']",111774.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
601000.0,981000.0,Petrol,2023,Tata,Altroz,"['XZ', 'Petrol']",48987.0,1,Manual,0,Individual,Delhi,1199.0,87.0,19.33,BS 6,5,37.0,1.616845684534968,0,1,1,1,0,0,715.0,0,0.0,0,0
900000.0,986000.0,CNG,2024,Tata,Altroz,"['XM', 'Plus', '(S)', 'iCNG']",21000.0,1,Manual,0,Individual,Delhi,1199.0,72.0,26.2,BS 6,5,37.0,1.616845684534968,1,1,0,0,0,0,1572.0,0,9.0,0,0
649000.0,1121000.0,CNG,2022,Tata,Altroz,"['XZA', 'Plus', 'Petrol', '[2022-2023]']",49000.0,1,Automatic,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
498000.00000000006,1105000.0,Diesel,2021,Tata,Altroz,"['XZ', 'Diesel', '[2020-2023]']",73822.0,1,Manual,1,Individual,Delhi,1497.0,89.0,23.64,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,875.0,0,0.0,1,0
500000.0,934000.0,LPG,2021,Tata,Altroz,"['XZ', '(O)', 'Petrol']",89000.0,2,Manual,0,Individual,Delhi,1199.0,85.0,18.5,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,705.0,0,0.0,0,0
500000.0,986000.0,CNG,2023,Tata,Altroz,"['XM', 'Plus', '(S)', 'iCNG']",34500.0,2,Manual,0,Individual,Delhi,1199.0,72.0,26.2,BS 6,5,37.0,1.616845684534968,1,1,0,0,0,0,1572.0,0,9.0,0,0
650000.0,930000.0,Petrol,2022,Tata,Altroz,"['XT', 'Petrol', 'Dark', 'Edition', '[2022-2023]']",21000.0,1,Manual,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
400000.0,660000.0,Petrol,2021,Tata,Altroz,"['XE', 'Rhytm', 'Petrol']",60000.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.05,BS 6,5,37.0,1.220314542485546,0,1,0,0,0,0,704.85,0,0.0,0,0
400000.0,1011000.0,Petrol,2022,Tata,Altroz,"['XZ', '(O)', 'i-Turbo', 'Petrol']",55350.0,1,Manual,0,Individual,Delhi,1199.0,108.0,18.5,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,685.0,0,0.0,0,0
600000.0,1011000.0,Petrol,2022,Tata,Altroz,"['XZ', '(O)', 'i-Turbo', 'Petrol']",36000.0,1,Manual,0,Individual,Delhi,1199.0,108.0,18.5,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,685.0,0,0.0,0,0
700000.0,992000.0,Diesel,2023,Tata,Altroz,"['XM', 'Plus', 'Diesel']",72200.0,1,Manual,0,Individual,Delhi,1497.0,89.0,23.64,BS 6,5,37.0,1.616845684534968,0,1,0,0,0,0,875.0,0,0.0,1,0
693000.0,1091000.0,Petrol,2024,Tata,Altroz,"['XZA', 'Petrol']",14270.0,1,Automatic,1,Individual,Delhi,1199.0,87.0,19.33,BS 6,5,37.0,1.616845684534968,0,1,1,1,0,0,715.0,0,0.0,0,0
336000.0,731000.0,Petrol,2020,Tata,Altroz,"['XE', 'Petrol', '[2020-2023]']",66539.0,2,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.236603315195293,0,1,0,0,0,0,715.0,0,0.0,0,0
334000.0,731000.0,Petrol,2021,Tata,Altroz,"['XE', 'Petrol', '[2020-2023]']",87059.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.236603315195293,0,1,0,0,0,0,715.0,0,0.0,0,0
525000.0,890000.0,Petrol,2022,Tata,Altroz,"['XT', 'Petrol', '[2020-2023]']",20000.0,1,Manual,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
520000.0,1000000.0,Petrol,2021,Tata,Altroz,"['XZ', 'Plus', 'Petrol', '[2021-2023]']",39500.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
670000.0,1066000.0,CNG,2022,Tata,Altroz,"['XZA', 'Petrol', '[2022-2023]']",49000.0,1,Automatic,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
550000.0,731000.0,Petrol,2021,Tata,Altroz,"['XE', 'Petrol', '[2020-2023]']",14600.0,1,Manual,1,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.236603315195293,0,1,0,0,0,0,715.0,0,0.0,0,0
410000.0,731000.0,Petrol,2021,Tata,Altroz,"['XE', 'Petrol', '[2020-2023]']",24857.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.236603315195293,0,1,0,0,0,0,715.0,0,0.0,0,0
530000.0,945000.0,Petrol,2020,Tata,Altroz,"['XZ', 'Petrol', '[2020-2023]']",30000.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
650000.0,1022000.0,Petrol,2022,Tata,Altroz,"['XZ', 'Plus', 'Petrol', 'Dark', 'Edition', '[2021-2023]']",41000.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.33,BS 6,5,37.0,1.2499098307052017,0,1,1,1,0,0,715.0,0,0.0,0,0
395000.0,782000.0,Petrol,2021,Tata,Altroz,"['XM', 'Rhytm', 'Plus', 'Style', 'Petrol']",34212.0,1,Manual,0,Individual,Delhi,1199.0,85.0,19.05,BS 6,5,37.0,1.233621057995454,0,1,0,1,0,0,704.85,0,0.0,0,0
150000.0,1919000.0,CNG,2015,Tata,Aria,"['Pride', '4x4']",15000.0,1,Manual,0,Individual,Delhi,2179.0,147.0,15.05,Not Applicable,7,60.0,1.6010463007093867,0,1,0,1,0,0,0.0,0,0.0,1,1
140000.0,592000.0,CNG,2015,Tata,Bolt,"['XE', 'Petrol']",90000.0,2,Manual,0,Individual,Delhi,1193.0,89.0,17.57,BS 4,5,44.0,0.8734752426520138,0,0,0,0,0,0,0.0,0,0.0,1,0
1425000.0,1955000.0,Electric,2025,Tata,Curvv,"['EV', 'Accomplished', '45.0', 'kWh']",47000.0,1,Automatic,1,Individual,Delhi,1199.0,148.0,11.97,Not Applicable,5,44.0,5.566091209190391,0,1,1,1,0,0,430.0,1,0.0,0,0
1900000.0,2110000.0,Electric,2025,Tata,Curvv,"['EV', 'Accomplished', 'Plus', '(S)', '55.0', 'kWh']",17000.0,1,Automatic,0,Individual,Delhi,1199.0,165.0,11.97,Not Applicable,5,44.0,5.566091209190391,1,1,1,1,0,0,502.0,1,0.0,0,0
1400000.0,1955000.0,Electric,2024,Tata,Curvv,"['EV', 'Accomplished', '45.0', 'kWh']",39000.0,1,Automatic,0,Individual,Delhi,1199.0,148.0,11.97,Not Applicable,5,44.0,5.566091209190391,0,1,1,1,0,0,430.0,1,0.0,0,0
1050000.0,1467000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'Petrol', '1.2L', 'Turbo', 'Automatic']",32000.0,1,Automatic,1,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,4.8836216556129095,0,1,0,0,0,0,0.0,0,0.0,1,0
1255000.0,1106000.0,Diesel,2025,Tata,Curvv,"['ICE', 'Smart', 'Diesel', '1.5L', 'Turbo', 'Manual']",5.0,1,Manual,0,Individual,Delhi,1497.0,116.0,19.0,BS 6,5,44.0,4.8836216556129095,0,1,0,0,0,0,0.0,0,0.0,1,0
1689999.9999999998,1858000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '7DCA', '[2024-2025]']",17000.0,1,Automatic,1,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1192000.0,1662000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Creative', 'S', 'Petrol', '1.2L', 'Turbo', 'Automatic']",14012.0,1,Automatic,1,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,4.8836216556129095,1,1,1,1,0,0,0.0,0,0.0,1,0
1550000.0,2157000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Accomplished', 'Plus', 'A', '1.2', 'Hyperion', 'GDI', 'Petrol', '7DCA', '[2024-2025]']",17356.0,1,Automatic,1,Individual,Delhi,1199.0,123.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,1,1,0.0,0,0.0,1,0
1228000.0,1858000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '7DCA', '[2024-2025]']",4393.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1349000.0,1858000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '7DCA', '[2024-2025]']",27791.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1452000.0,1991000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Accomplished', 'Plus', 'A', '1.2', 'Hyperion', 'GDI', 'Petrol', '6MT', '[2024-2025]']",10508.0,1,Manual,1,Individual,Delhi,1199.0,123.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,1,1,0.0,0,0.0,1,0
1200000.0,1498000.0,Diesel,2025,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'Diesel', '1.5L', 'Turbo', 'Manual']",24000.0,1,Manual,0,Individual,Delhi,1497.0,116.0,11.97,BS 6,5,44.0,4.8836216556129095,0,1,0,0,0,0,0.0,0,0.0,1,0
1325000.0,1858000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '7DCA', '[2024-2025]']",10000.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1400000.0,1698000.0,Diesel,2025,Tata,Curvv,"['ICE', 'Creative', 'S', 'Diesel', '1.5L', 'Turbo', 'Manual']",17000.0,1,Manual,1,Individual,Delhi,1497.0,116.0,11.97,BS 6,5,44.0,4.8836216556129095,1,1,1,1,0,0,0.0,0,0.0,1,0
1400000.0,1605000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Creative', 'Petrol', '1.2L', 'Turbo', 'Automatic']",28700.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,4.8836216556129095,0,1,1,1,0,0,0.0,0,0.0,1,0
1175000.0,1688000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '6MT', '[2024-2025]']",11000.0,1,Manual,1,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1341000.0,2048000.0,Diesel,2024,Tata,Curvv,"['ICE', 'Accomplished', 'Plus', 'A', '1.5', 'Kryojet', 'Diesel', '6MT', '[2024-2025]']",2878.0,1,Manual,0,Individual,Delhi,1497.0,116.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,1,1,0.0,0,0.0,1,0
1200000.0,1295000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'Petrol', '1.2L', 'Turbo', 'Manual']",16000.0,1,Manual,0,Individual,Delhi,1199.0,118.0,17.0,BS 6,5,44.0,4.8836216556129095,0,1,0,0,0,0,0.0,0,0.0,1,0
1365000.0,2048000.0,Diesel,2024,Tata,Curvv,"['ICE', 'Accomplished', 'Plus', 'A', '1.5', 'Kryojet', 'Diesel', '6MT', '[2024-2025]']",7134.0,1,Manual,0,Individual,Delhi,1497.0,116.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,1,1,0.0,0,0.0,1,0
1138000.0,1541000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'S', 'Petrol', '1.2L', 'Turbo', 'Automatic']",36894.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,4.8836216556129095,1,1,0,0,0,0,0.0,0,0.0,1,0
1550000.0,1991000.0,Petrol,2024,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Hyperion', 'GDI', 'Petrol', '7DCA', '[2024-2025]']",11000.0,1,Automatic,1,Individual,Delhi,1199.0,123.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1100000.0,1467000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'Petrol', '1.2L', 'Turbo', 'Automatic']",5000.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,4.8836216556129095,0,1,0,0,0,0,0.0,0,0.0,1,0
1451000.0,1858000.0,Petrol,2025,Tata,Curvv,"['ICE', 'Accomplished', 'S', '1.2', 'Revotron', 'Petrol', '7DCA', '[2024-2025]']",9977.0,1,Automatic,1,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
1250000.0,1780999.9999999998,Petrol,2024,Tata,Curvv,"['ICE', 'Creative', 'Plus', 'S', 'Petrol', '1.2L', 'Turbo', 'Automatic', 'Dual', 'Tone']",8000.0,1,Automatic,0,Individual,Delhi,1199.0,118.0,11.97,BS 6,5,44.0,5.199155355360623,1,1,1,1,0,0,0.0,0,0.0,1,0
2200000.0,2947000.0,Electric,2025,Tata,Harrier,"['EV', 'Empowered', '2WD', '75.0', 'kWh', 'No', 'Charger']",24000.0,1,Automatic,0,Commercial,Delhi,1956.0,235.0,16.0,Not Applicable,5,44.0,6.452872967352312,1,1,1,1,1,1,627.0,1,0.0,0,0
890000.0,2074000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",87000.0,1,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
2100000.0,2352000.0,Electric,2025,Tata,Harrier,"['EV', 'Adventure', 'S', '2WD', '65.0', 'kWh', 'No', 'Charger']",9000.0,1,Automatic,1,Individual,Delhi,1956.0,235.0,16.0,Not Applicable,5,44.0,5.566091209190391,1,1,1,1,0,0,538.0,1,0.0,0,0
1285000.0,2626000.0,Diesel,2022,Tata,Harrier,"['XZA', 'Plus']",75000.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
1140000.0,2347000.0,Diesel,2021,Tata,Harrier,"['XTA', 'Plus']",71000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,732.0,0,0.0,1,0
1550000.0,2295000.0,Diesel,2025,Tata,Harrier,"['Pure', 'Plus', 'AT']",1800.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.250557509442676,0,1,1,1,0,0,730.0,0,0.0,1,0
990000.0,1952000.0,Diesel,2021,Tata,Harrier,['XM'],99000.0,2,Manual,0,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,0,1,0,0,0,0,818.0,0,0.0,1,0
749000.0,2074000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",80000.0,1,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
1075000.0,2196000.0,Diesel,2021,Tata,Harrier,"['XT', 'Plus']",51000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,818.0,0,0.0,1,0
725000.0,2074000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",90000.0,2,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
2100000.0,3039000.0,Diesel,2024,Tata,Harrier,"['Fearless', 'Plus', 'Dual', 'Tone', 'AT']",108000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,6.452872967352312,1,1,1,1,1,1,730.0,0,0.0,1,0
875000.0,2266000.0,Diesel,2020,Tata,Harrier,['XZ'],75000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,0,1,1,1,0,0,818.0,0,0.0,1,0
680000.0,2074000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",120000.0,1,Manual,0,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
1225000.0,2475000.0,Diesel,2022,Tata,Harrier,"['XZ', 'Plus']",55000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,818.0,0,0.0,1,0
1825000.0,2353000.0,Diesel,2025,Tata,Harrier,"['Pure', 'Plus', '(S)', 'AT']",35000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.250557509442676,1,1,1,1,0,0,730.0,0,0.0,1,0
925000.0,2103000.0,Diesel,2021,Tata,Harrier,['XT'],85000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,0,1,1,1,0,0,818.0,0,0.0,1,0
1400000.0,2666000.0,Diesel,2022,Tata,Harrier,"['2021', 'XZA', 'Plus', 'Dark', 'Edition']",19000.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
1185000.0,2178000.0,Diesel,2021,Tata,Harrier,"['XT', 'Plus', 'Dark', 'Edition']",54000.0,1,Manual,0,Individual,Delhi,1956.0,168.0,16.35,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,817.5,0,0.0,1,0
1350000.0,2649000.0,Diesel,2020,Tata,Harrier,"['XZA', 'Plus', 'Dual', 'Tone']",135000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
1250000.0,2515000.0,Diesel,2021,Tata,Harrier,"['2021', 'XZ', 'Plus', 'Dark', 'Edition']",60000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,818.0,0,0.0,1,0
1500000.0,2347000.0,Diesel,2022,Tata,Harrier,"['XTA', 'Plus']",72000.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,732.0,0,0.0,1,0
1800000.0,2237000.0,Diesel,2024,Tata,Harrier,"['Pure', 'Plus', '(S)']",74000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.8,BS 6,5,50.0,5.250557509442676,1,1,1,1,0,0,840.0,0,0.0,1,0
2090000.0,3039000.0,Diesel,2024,Tata,Harrier,"['Fearless', 'Plus', 'Dual', 'Tone', 'AT']",19000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,6.452872967352312,1,1,1,1,1,1,730.0,0,0.0,1,0
1250000.0,2103000.0,Diesel,2022,Tata,Harrier,['XMA'],49000.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,1.6559944756020726,0,1,0,0,0,0,732.0,0,0.0,1,0
775000.0,2266000.0,Diesel,2020,Tata,Harrier,['XZ'],90000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,0,1,1,1,0,0,818.0,0,0.0,1,0
1375000.0,2388000.0,Diesel,2022,Tata,Harrier,"['XTA', 'Plus', 'Dark', 'Edition']",37000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,732.0,0,0.0,1,0
1200000.0,1687000.0,Diesel,2023,Tata,Harrier,"['Smart', 'Diesel', '2.0L', 'Turbo', 'Manual']",37000.0,1,Manual,1,Commercial,Delhi,1956.0,168.0,16.8,BS 6,5,50.0,5.2372509939327685,0,1,0,0,0,0,840.0,0,0.0,1,0
1375000.0,2196000.0,Diesel,2023,Tata,Harrier,"['XT', 'Plus']",55000.0,1,Manual,0,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,818.0,0,0.0,1,0
1250000.0,2626000.0,Diesel,2021,Tata,Harrier,"['XZA', 'Plus']",67067.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
900000.0,1106000.0,Diesel,2019,Tata,Harrier,"['XT', 'Plus', 'Camo']",77000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.35,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,817.5,0,0.0,1,0
1300000.0,1932000.0,Diesel,2020,Tata,Harrier,"['XT', 'Dark', 'Edition', '[2019-2020]']",66000.0,2,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,1.217821674169873,0,1,1,0,0,0,0.0,0,0.0,1,0
844999.9999999999,1780000.0,Diesel,2019,Tata,Harrier,"['XM', '[2019-2020]']",70000.0,1,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,1.217821674169873,0,1,0,0,0,0,0.0,0,0.0,1,0
1400000.0,2417000.0,Diesel,2022,Tata,Harrier,['XZA'],105000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,0,1,1,1,0,0,732.0,0,0.0,1,0
1230000.0,2475000.0,Diesel,2023,Tata,Harrier,"['XZ', 'Plus']",141000.0,1,Manual,0,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,818.0,0,0.0,1,0
1149000.0,2475000.0,Diesel,2021,Tata,Harrier,"['XZ', 'Plus']",74000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,818.0,0,0.0,1,0
1028000.0,2347000.0,Diesel,2022,Tata,Harrier,"['XTA', 'Plus']",95000.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,732.0,0,0.0,1,0
2250000.0,3097000.0,Diesel,2024,Tata,Harrier,"['Fearless', 'Plus', 'Dark', 'Edition', 'AT']",19620.0,1,Automatic,0,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,6.452872967352312,1,1,1,1,1,1,730.0,0,0.0,1,0
1850000.0,3039000.0,Diesel,2023,Tata,Harrier,"['Fearless', 'Plus', 'Dual', 'Tone', 'AT']",24000.0,2,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,6.452872967352312,1,1,1,1,1,1,730.0,0,0.0,1,0
800000.0,1784000.0,Diesel,2020,Tata,Harrier,['XE'],67600.0,2,Manual,0,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6426879600921642,0,1,0,0,0,0,818.0,0,0.0,1,0
925000.0,1921000.0,Diesel,2019,Tata,Harrier,"['XT', '[2019-2020]']",43000.0,1,Manual,0,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,1.217821674169873,0,1,1,0,0,0,0.0,0,0.0,1,0
600000.0,1780000.0,Diesel,2019,Tata,Harrier,"['XM', '[2019-2020]']",57000.0,3,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,1.217821674169873,0,1,0,0,0,0,0.0,0,0.0,1,0
1090000.0,2475000.0,Diesel,2020,Tata,Harrier,"['XZ', 'Plus']",78000.0,1,Manual,0,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,818.0,0,0.0,1,0
1390000.0,1888000.0,Diesel,2025,Tata,Harrier,"['Smart', '(O)']",28000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.8,BS 6,5,50.0,5.250557509442676,0,1,0,0,0,0,840.0,0,0.0,1,0
1050000.0,1976000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",95000.0,1,Manual,0,Individual,Faridabad,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
699000.0,2103000.0,Diesel,2020,Tata,Harrier,['XT'],75000.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,0,1,1,1,0,0,818.0,0,0.0,1,0
890000.0,2074000.0,Diesel,2019,Tata,Harrier,"['XZ', '[2019-2020]']",68000.0,1,Manual,1,Individual,Delhi,1956.0,138.0,16.0,BS 4,5,50.0,5.566091209190391,0,1,1,0,0,0,0.0,0,0.0,1,0
1050000.0,2196000.0,Diesel,2021,Tata,Harrier,"['XT', 'Plus']",85457.0,1,Manual,1,Individual,Delhi,1956.0,168.0,16.3,BS 6,5,50.0,1.6559944756020726,1,1,1,1,0,0,818.0,0,0.0,1,0
1290000.0,2650000.0,Diesel,2022,Tata,Harrier,"['Kaziranga', 'XZA', 'Plus']",77000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
1175000.0,2626000.0,Diesel,2021,Tata,Harrier,"['XZA', 'Plus']",72000.0,1,Automatic,1,Individual,Delhi,1956.0,168.0,14.6,BS 6,5,50.0,5.566091209190391,1,1,1,1,0,0,732.0,0,0.0,1,0
