,Price,new_car_price,overview_Fuel type,overview_Transmission,overview_Color,overview_Insurance,overview_Registration Type,overview_Car Available at,spec_Engine,spec_Fuel Type,spec_Transmission,spec_Max Power (bhp@rpm),spec_Max Torque (Nm@rpm),spec_Mileage,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership
19797,1325000.0,1954000.0,Diesel,"Manual - 5 Gears, Sport Mode",Maroon,Comprehensive,Individual,"Anand Parbat, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,8 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.4', 'GX', '8', 'STR', '[2016-2020]']",105858.0,1
19798,1475000.0,,Diesel,"Manual - 5 Gears, Sport Mode",Brown,Comprehensive,Individual,"Multani Mohalla, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.4', 'G', '7', 'STR', '[2016-2017]']",66000.0,1
19799,1175000.0,2695000.0,Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",Grey,Comprehensive,Individual,"Jhilmil Indl.Area, Delhi","2755 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,ARAI: 14.29 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Toyota,Innova,"['Crysta', '2.8', 'ZX', 'AT', '7', 'STR', '[2016-2020]']",195000.0,1
19800,1300000.0,2695000.0,Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",WHITE P CRYSTAL SHIN,Not Available,Individual,"Amar Colony, Delhi","2755 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,ARAI: 14.29 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.8', 'ZX', 'AT', '7', 'STR', '[2016-2020]']",100000.0,1
19801,1500000.0,1948000.0,Diesel,"Manual - 5 Gears, Sport Mode",Grey,Not Available,NotAvailable,Delhi,"2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.4', 'GX', '7', 'STR', '[2016-2020]']",100000.0,1
19802,1165000.0,2214000.0,Petrol,Manual - 5 Gears,Silver,Expired,Individual,"Kalyan Vas, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 11.25 kmpl,,BS 6,7 Seats and 3 Rows,,65 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,Not Applicable,,,,,,,,No,No,2020,Toyota,Innova,"['Crysta', '2.7', 'VX', '7', 'STR']",80000.0,1
19803,1270000.0,1779000.0,Petrol,Manual - 5 Gears,Grey,Expired,Individual,"J 6Block Rajouri Garden, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 11.25 kmpl,,BS 4,7 Seats and 3 Rows,,65 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2019,Toyota,Innova,"['Crysta', '2.7', 'GX', '7', 'STR', '[2016-2020]']",24000.0,1
19804,925000.0,1919000.0000000002,Petrol,Automatic - 6 Gears,Bronze,Comprehensive,Individual,"Pitampura, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Automatic - 6 Gears,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 10.75 kmpl,,BS 4,7 Seats and 3 Rows,,65 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Toyota,Innova,"['Crysta', '2.7', 'GX', 'AT', '7', 'STR', '[2016-2020]']",95000.0,1
19805,1450000.0,2082999.9999999998,Diesel,Manual - 5 Gears,Silver,Comprehensive,Individual,"Anand Parbat, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 5 Gears,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 6,7 Seats and 3 Rows,,55 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,,Not Applicable,Not Applicable,,,,,,,,Turbocharged (Variable Geometry),No,2020,Toyota,Innova,"['Crysta', '2.4', 'GX', '7', 'STR']",111834.0,1
19806,1350000.0,1954000.0,Diesel,"Manual - 5 Gears, Sport Mode",Maroon,Zero Depreciation,Individual,"Patel Nagar, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,8 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.4', 'GX', '8', 'STR', '[2016-2020]']",110000.0,1
19807,1225000.0,2695000.0,Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",Grey,Not Available,Individual,"Anand Parbat, Delhi","2755 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,ARAI: 14.29 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Toyota,Innova,"['Crysta', '2.8', 'ZX', 'AT', '7', 'STR', '[2016-2020]']",136000.0,2
19808,1750000.0,2226000.0,Diesel,Manual - 5 Gears,Silver,Comprehensive,Individual,"Nirman Vihar, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 5 Gears,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.6 kmpl | User Reported: 14.5 kmpl,,BS 6,7 Seats and 3 Rows,300 L,55 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,No,Not Applicable,Not Applicable,858 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2021,Toyota,Innova,"['Crysta', 'G', '2.4', '7', 'STR']",16000.0,1
19809,1490000.0,2226000.0,Diesel,Manual - 5 Gears,Super White,Comprehensive,Individual,"Punjabi Bagh, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 5 Gears,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.6 kmpl | User Reported: 14.5 kmpl,,BS 6,7 Seats and 3 Rows,300 L,55 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,No,Not Applicable,Not Applicable,858 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2020,Toyota,Innova,"['Crysta', 'G', '2.4', '7', 'STR']",70000.0,2
19810,1495000.0,2287000.0,Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",Black,Comprehensive,Individual,"Jhilmil Indl.Area, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 15.6 kmpl,,BS 6,7 Seats and 3 Rows,300 L,65 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,No,Not Applicable,Not Applicable,1014 km,Not Applicable,,,,,,No,No,2021,Toyota,Innova,"['Crysta', 'GX', '2.7', 'AT', '7', 'STR']",49000.0,1
19811,2150000.0,2777000.0,Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",Black,Zero Depreciation,Individual,"Vikaspuri, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 10.5 kmpl,,BS 6,7 Seats and 3 Rows,300 L,65 litres,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,683 km,Not Applicable,,,,,,No,No,2022,Toyota,Innova,"['Crysta', 'ZX', '2.7', 'AT', '7', 'STR']",21900.0,1
19812,1300000.0,2447000.0,Petrol,Manual - 5 Gears,White,Zero Depreciation,Individual,"Kirti Nagar, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 10.6 kmpl,,BS 6,7 Seats and 3 Rows,300 L,65 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,689 km,Not Applicable,,,,,,No,No,2022,Toyota,Innova,"['Crysta', 'VX', '2.7', '7', 'STR']",143000.0,1
19813,1430000.0,2462000.0,Diesel,Manual,Bronze,Comprehensive,Individual,"Shalimar Bagh, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder",Diesel,Manual,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,,,,7 Seats and 3 Rows,,55 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Toyota,Innova,"['Crysta', '2.4', 'V', 'Diesel']",82000.0,2
19814,1165000.0,2325000.0,Diesel,"Manual - 5 Gears, Sport Mode",Grey,Comprehensive,Individual,"Madipur, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2018,Toyota,Innova,"['Crysta', '2.4', 'VX', '7', 'STR', '[2016-2020]']",84000.0,2
19815,1725000.0,2607000.0,Diesel,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",Grey,Comprehensive,Individual,"Rajapur, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",148 bhp @ 3400 rpm,360 Nm @ 1400 rpm,ARAI: 15.6 kmpl,,BS 6,7 Seats and 3 Rows,300 L,55 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,No,Not Applicable,Not Applicable,858 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2022,Toyota,Innova,"['Crysta', 'GX', '2.4', 'AT', '7', 'STR']",100000.0,1
19816,2100000.0,2181000.0,Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",Silver,Not Available,NotAvailable,"Vasant Kunj, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 15.6 kmpl,,BS 6,7 Seats and 3 Rows,,65 litres,"3 Airbags (Driver, Front Passenger, Driver Knee)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Rear,No,No,,No,Not Applicable,Not Applicable,1014 km,Not Applicable,,,,,,No,No,2021,Toyota,Innova,"['Crysta', '2.7', 'GX', 'Limited', 'Edtion', 'AT', '7', 'STR']",12000.0,1
19817,1350000.0,2695000.0,Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",White,Comprehensive,Individual,"Central Kirti Nagar, Delhi","2755 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,ARAI: 14.29 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Toyota,Innova,"['Crysta', '2.8', 'ZX', 'AT', '7', 'STR', '[2016-2020]']",199000.0,1
19818,1925000.0,2971000.0,Diesel,Manual - 5 Gears,Black,Comprehensive,Individual,"Ashok Vihar, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 5 Gears,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.6 kmpl | User Reported: 13 kmpl,,BS 6,7 Seats and 3 Rows,300 L,55 litres,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,858 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2022,Toyota,Innova,"['Crysta', 'ZX', '2.4', '7', 'STR']",54000.0,2
19819,1989999.9999999998,2777000.0,Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",White,Comprehensive,Individual,"Mansarover Garden, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (TC) - 6 Gears, Manual Override, Sport Mode",164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 10.5 kmpl,,BS 6,7 Seats and 3 Rows,300 L,65 litres,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,683 km,Not Applicable,,,,,,No,No,2023,Toyota,Innova,"['Crysta', 'ZX', '2.7', 'AT', '7', 'STR']",31000.0,1
19820,1390000.0,2113000.0,Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",Grey,Comprehensive,Individual,"Karol Bagh, Delhi","2755 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Automatic - 6 Gears, Manual Override, Sport Mode",172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,ARAI: 14.29 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.8', 'GX', 'AT', '7', 'STR', '[2016-2020]']",171000.0,1
19821,1122000.0,2478000.0,Petrol,Automatic - 6 Gears,Bronze,Comprehensive,Individual,"Vivek Vihar, Delhi","2694 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Automatic - 6 Gears,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,ARAI: 10.75 kmpl,,BS 4,7 Seats and 3 Rows,,65 litres,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Toyota,Innova,"['Crysta', '2.7', 'ZX', 'AT', '7', 'STR', '[2016-2020]']",63000.0,2
19822,1200000.0,1904000.0,Diesel,"Manual - 5 Gears, Sport Mode",Gold,Comprehensive,Individual,"Sameypur Badli, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Toyota,Innova,"['Crysta', '2.4', 'G', 'Plus', '7', 'STR', '[2019-2020]']",105000.0,1
19823,1199000.0,1948000.0,Diesel,"Manual - 5 Gears, Sport Mode",Silver,Comprehensive,Individual,"Punjabi Bagh, Delhi","2393 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,"Manual - 5 Gears, Sport Mode",148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,ARAI: 15.1 kmpl,,BS 4,7 Seats and 3 Rows,,55 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2018,Toyota,Innova,"['Crysta', '2.4', 'GX', '7', 'STR', '[2016-2020]']",149000.0,1
