Price,new_car_price,overview_Fuel type,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage
160000.0,,Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,Honda,City,"['1.5', 'GXi']",100000.0,2,Manual,No,Individual,Chennai,,nan,
225000.0,,Petrol,,,5 Seats,,42 litres,,Yes,,,,,,,Yes,,No,Yes,No,,,,,,,,,,,,,,,,,2006,Honda,City,['VTEC'],45000.0,2,Manual,Yes,Individual,Chennai,1497 ,100,12.1 kmpl
590000.0,1130000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['V'],100000.0,1,Manual,No,Individual,Chennai,1497 ,117,17.8 kmpl
926000.0,1555000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,712 km,Not Applicable,,,,No,,No,No,2023,Honda,City,"['V', 'Petrol', 'MT', '[2023-2025]']",87173.0,1,Manual,Yes,Not Available,Chennai,1498 ,119,17.8 kmpl
625000.0,1130000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['V'],56000.0,1,Manual,Yes,Individual,Chennai,1497 ,117,17.8 kmpl
575000.0,1255000.0,Petrol,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,"['V', 'Petrol', '[2017-2019]']",83000.0,2,Manual,No,Individual,Chennai,1497 ,117,17.4 kmpl
975000.0,,Petrol,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,712 km,Not Applicable,,,,,,No,No,2021,Honda,City,"['V', 'Petrol']",68000.0,,Manual,No,Not Available,Chennai,1498 ,119,17.8 kmpl
300000.0,1014000.0,Petrol,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Honda,City,"['1.5', 'S', 'MT']",73000.0,3,Manual,No,Individual,Chennai,1497 ,116,16.8 kmpl
750000.0,1255000.0,Petrol,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,"['V', 'Petrol', '[2017-2019]']",84000.0,2,Manual,No,Individual,Chennai,1497 ,117,17.4 kmpl
735000.0,1607999.9999999998,Diesel,,BS 4,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2018,Honda,City,"['VX', 'Diesel', '[2017-2020]']",126296.0,1,Manual,Yes,Individual,Chennai,1498 ,99,25.6 kmpl
1181000.0,1689000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,506 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,712 km,Not Applicable,,,,No,,No,No,2023,Honda,City,"['VX', 'Petrol', 'MT', '[2023-2025]']",23926.0,1,Manual,Yes,Not Available,Chennai,1498 ,119,17.8 kmpl
360000.0,1088000.0,Petrol,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Honda,City,"['1.5', 'S', 'AT']",115000.0,1,Automatic,No,Not Available,Chennai,1497 ,116,15.6 kmpl
390000.0,1199000.0,Petrol,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Honda,City,"['1.5', 'V', 'AT']",80000.0,1,Automatic,Yes,Individual,Chennai,1497 ,116,15.6 kmpl
585000.0,,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2014,Honda,City,"['VX', '(O)', 'MT']",75000.0,1,Manual,No,Commercial,Chennai,1497 ,117,17.8 kmpl
950000.0,1484000.0,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,Not Applicable,720 km,,,,,,,No,No,2019,Honda,City,"['V', 'CVT', 'Petrol']",41500.0,1,Automatic,Yes,Individual,Chennai,1497 ,118,18 kmpl
850000.0,1144000.0,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,696 km,Not Applicable,,,,,,No,No,2020,Honda,City,"['V', 'Petrol']",30000.0,1,Manual,No,Individual,Chennai,1497 ,118,17.4 kmpl
290000.0,1074000.0,Petrol,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Honda,City,"['1.5', 'V', 'MT']",92000.0,2,Manual,No,Not Available,Chennai,1497 ,116,16.8 kmpl
569000.0,1340000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['VX'],49500.0,2,Manual,Yes,Individual,Chennai,1497 ,117,17.8 kmpl
580000.0,1099000.0,Diesel,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2016,Honda,City,"['E', 'Diesel']",76235.0,1,Manual,Yes,Individual,Chennai,1498 ,99,26 kmpl
350000.0,942000.0,Petrol,,,5 Seats,,42 litres,,Yes,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2009,Honda,City,"['1.5', 'S', 'MT']",140000.0,2,Manual,No,Individual,Chennai,1497 ,118,11.6 kmpl
600000.0,1279000.0,Diesel,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2014,Honda,City,"['SV', 'Diesel']",110100.0,1,Manual,No,Not Available,Chennai,1498 ,99,26 kmpl
710000.0,1423000.0,Petrol,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,"['VX', 'Petrol', '[2017-2019]']",31000.0,1,Manual,No,Individual,Chennai,1497 ,117,17.4 kmpl
765000.0,,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,720 km,,,,,,,No,No,2017,Honda,City,"['VX', 'CVT', 'Petrol']",32600.0,2,Automatic,No,Individual,Chennai,1497 ,118,18 kmpl
565000.0,1130000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,['V'],120000.0,1,Manual,No,Individual,Chennai,1497 ,117,17.8 kmpl
625000.0,1257000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,"['SV', 'CVT']",34000.0,1,Automatic,Yes,Individual,Chennai,1497 ,117,18 kmpl
525000.0,1481000.0,Diesel,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2014,Honda,City,"['VX', 'Diesel']",75000.0,1,Manual,No,Individual,Chennai,1498 ,99,26 kmpl
890000.0,1144000.0,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,696 km,Not Applicable,,,,,,No,No,2021,Honda,City,"['V', 'Petrol']",29000.0,1,Manual,Yes,Individual,Chennai,1497 ,118,17.4 kmpl
500000.0,1375000.0,Diesel,,BS 4,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Honda,City,"['SV', 'Diesel']",121000.0,2,Manual,No,Not Available,Chennai,1498 ,99,25.6 kmpl
450000.0,1340000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['VX'],93000.0,1,Manual,No,Not Available,Chennai,1497 ,117,17.8 kmpl
720000.0,1471000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,"['VX', 'CVT']",28000.0,1,Automatic,No,Individual,Chennai,1497 ,117,18 kmpl
995000.0,,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,696 km,,,,,,,No,No,2021,Honda,City,"['ZX', 'Petrol', '[2019-2020]']",61000.0,1,Manual,Yes,Individual,Chennai,1497 ,118,17.4 kmpl
900000.0,,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,696 km,,,,,,,No,No,2022,Honda,City,"['ZX', 'Petrol', '[2019-2020]']",63323.0,1,Manual,No,Individual,Chennai,1497 ,118,17.4 kmpl
900000.0,1591000.0,Petrol,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,736 km,Not Applicable,,,,,,No,No,2021,Honda,City,"['V', 'CVT', 'Petrol']",80000.0,1,Automatic,No,Not Available,Chennai,1498 ,119,18.4 kmpl
275000.0,942000.0,Petrol,,,5 Seats,,42 litres,,Yes,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2009,Honda,City,"['1.5', 'S', 'MT']",70989.0,1,Manual,No,Individual,Chennai,1497 ,118,11.6 kmpl
484000.0,1471000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",82498.0,2,Automatic,Yes,Individual,Chennai,1497 ,117,18 kmpl
560000.0,1279000.0,Diesel,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2015,Honda,City,"['SV', 'Diesel']",91711.0,1,Manual,Yes,Individual,Chennai,1498 ,99,26 kmpl
975000.0,,Petrol,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,696 km,,,,,,,No,No,2021,Honda,City,"['ZX', 'Petrol', '[2019-2020]']",61000.0,1,Manual,Yes,Individual,Chennai,1497 ,118,17.4 kmpl
780000.0,1675000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Honda,City,"['Anniversary', 'Edition', 'Petrol']",35000.0,1,Automatic,Yes,Individual,Chennai,1497 ,117,18 kmpl
1042000.0,1555000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,712 km,Not Applicable,,,,No,,No,No,2023,Honda,City,"['V', 'Petrol', 'MT', '[2023-2025]']",38047.0,1,Manual,Yes,Not Available,Chennai,1498 ,119,17.8 kmpl
390000.0,1201000.0,Petrol,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,Yes,,,Not Applicable,,,,,,,,,,,2012,Honda,City,"['V', 'MT', 'AVN']",61668.0,1,Manual,Yes,Individual,Chennai,1497 ,116,16.8 kmpl
850000.0,,Petrol,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2021,Honda,City,"['V', 'Petrol', '[2017-2019]']",46375.0,1,Manual,Yes,Individual,Chennai,1497 ,117,17.4 kmpl
450000.0,1362000.0,Diesel,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2014,Honda,City,"['V', 'Diesel']",118000.0,2,Manual,Yes,Individual,Chennai,1498 ,99,26 kmpl
550000.0,1130000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['V'],125000.0,2,Manual,No,Not Available,Chennai,1497 ,117,17.8 kmpl
650000.0,1716000.0,Petrol,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Honda,City,"['ZX', 'CVT', 'Petrol', '[2017-2019]']",47000.0,3,Automatic,No,Not Available,Chennai,1497 ,117,18 kmpl
575000.0,1257000.0,Petrol,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['SV', 'CVT']",59000.0,1,Automatic,Yes,Individual,Chennai,1497 ,117,18 kmpl
225000.0,942000.0,Petrol,,,5 Seats,,42 litres,,Yes,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2008,Honda,City,"['1.5', 'S', 'MT']",86000.0,2,Manual,Yes,Individual,Chennai,1497 ,118,11.6 kmpl
400000.0,1680999.9999999998,Petrol,,,5 Seats and 2 Rows,,50 litres,,Yes,No,Yes,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2007,Honda,Civic,"['1.8V', 'MT']",54000.0,1,Manual,No,Not Available,Chennai,1799 ,130,14.8 kmpl
1100000.0,2543000.0,Petrol,,BS 4,5 Seats and 2 Rows,430 L,47 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Honda,Civic,"['ZX', 'CVT', 'Petrol', '[2019-2020]']",60000.0,2,Automatic,No,Not Available,Chennai,1799 ,140,16.5 kmpl
425000.0,,Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,Honda,Civic,"['1.8S', 'MT']",145000.0,1,Manual,Yes,Individual,Chennai,,nan,
300000.0,1555000.0,Petrol,,,5 Seats and 2 Rows,,50 litres,,Yes,No,Yes,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2006,Honda,Civic,"['1.8S', 'MT']",46000.0,2,Manual,No,Not Available,Chennai,1799 ,130,14.8 kmpl
1083000.0,2331000.0,Petrol,,BS 4,5 Seats and 2 Rows,430 L,47 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Honda,Civic,"['VX', 'CVT', 'Petrol', '[2019-2020]']",74047.0,1,Automatic,No,Individual,Chennai,1799 ,140,16.5 kmpl
700000.0,,Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Honda,Concerto,"['Ex', '1.6', 'MT']",55000.0,1,Manual,No,Not Available,Chennai,,nan,
300000.0,,Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,Honda,Concerto,"['Ex', '1.6', 'MT']",152000.0,2,Manual,No,Not Available,Chennai,,nan,
1219000.0,2331000.0,Petrol,,BS 4,5 Seats and 2 Rows,430 L,47 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2020,Honda,Civic,"['VX', 'CVT', 'Petrol', '[2019-2020]']",57004.0,1,Automatic,No,Individual,Chennai,1799 ,140,16.5 kmpl
675000.0,2814000.0,Petrol,,,5 Seats and 2 Rows,,58 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,No,,,,,,,,,,,,No,No,2015,Honda,CR-V,"['2.4L', '2WD']",90000.0,1,Automatic,Yes,Individual,Chennai,2354 ,187,12 kmpl
1000000.0,3229999.9999999995,Petrol,,,5 Seats and 2 Rows,,58 litres,,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,Torque-On-Demand,2015,Honda,CR-V,"['2.4L', '4WD', 'AVN']",114000.0,2,Automatic,Yes,Individual,Chennai,2354 ,187,12 kmpl
550000.0,3033000.0,Petrol,,,5 Seats and 2 Rows,,58 litres,,Yes,,,Yes,,,,Yes,,Yes,Remote,,,No,No,,,Not Applicable,,,,,,,,,,,2007,Honda,CR-V,"['2.4', 'AT']",85000.0,2,Automatic,Yes,Individual,Chennai,2354 ,161,11.1 kmpl
750000.0,3229999.9999999995,Petrol,,,5 Seats and 2 Rows,,58 litres,,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,Torque-On-Demand,2014,Honda,CR-V,"['2.4L', '4WD', 'AVN']",79866.0,2,Automatic,Yes,Individual,Chennai,2354 ,187,12 kmpl
1675000.0,3904000.0,Diesel,,BS 4,7 Seats and 3 Rows,522 L,57 litres,"6 Airbags (Driver, Front Passenger, Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Manual Key-Operated,Electrically Adjustable Sunroof,Rear,No,No,,,Not Applicable,,,,,,,,,No,,2018,Honda,CR-V,"['1.6', 'AWD', 'Diesel', 'AT']",95000.0,2,Automatic,Yes,Individual,Chennai,1597 ,118,18.3 kmpl
1464000.0,2010000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,458 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,677 km,Not Applicable,,,,No,,No,No,2024,Honda,Elevate,"['ZX', 'CVT', '[2023-2025]']",41773.0,1,Automatic,Yes,Not Available,Chennai,1498 ,119,16.92 kmpl
1700000.0,1889000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,458 L with 2 hooks,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Keyless,"Electrically Adjustable Sunroof, Electric",Rear,Yes,Yes,Level 2,Yes,Not Applicable,Not Applicable,612 km,Not Applicable,,,,No,,No,No,2025,Honda,Elevate,"['ZX', 'Petrol', 'Manual', 'Signature', 'Black', 'Edition']",11000.0,1,Manual,Yes,Individual,Chennai,1498 ,119,15.31 kmpl
1600000.0,2010000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,458 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,677 km,Not Applicable,,,,No,,No,No,2024,Honda,Elevate,"['ZX', 'CVT', '[2023-2025]']",13500.0,1,Automatic,Yes,Individual,Chennai,1498 ,119,16.92 kmpl
450000.0,687000.0,Petrol,,,5 Seats and 2 Rows,354 L,40 litres,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,Jazz,"['E', 'Petrol']",89400.0,2,Manual,No,Not Available,Chennai,1199 ,89,18.7 kmpl
994000.0,1537000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,458 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,612 km,Not Applicable,,,,No,,No,No,2023,Honda,Elevate,"['V', 'MT', '[2023-2025]']",36479.0,1,Manual,Yes,Not Available,Chennai,1498 ,119,15.31 kmpl
460000.0,983000.0,Petrol,,,5 Seats and 2 Rows,354 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,Jazz,"['V', 'AT', 'Petrol']",85226.0,2,Automatic,No,Individual,Chennai,1199 ,89,19 kmpl
800000.0,1124000.0,Petrol,,BS 6,5 Seats and 2 Rows,354 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Keyless,No,Rear,Yes,No,,No,Not Applicable,Not Applicable,684 km,Not Applicable,,,,,,No,No,2022,Honda,Jazz,"['VX', 'CVT']",25000.0,1,Automatic,Yes,Individual,Chennai,1199 ,89,17.1 kmpl
650000.0,1065000.0,Petrol,,BS 6,5 Seats and 2 Rows,354 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote Central Locking with Boot Opener,No,Rear,No,No,,No,Not Applicable,Not Applicable,684 km,Not Applicable,,,,,,No,No,2022,Honda,Jazz,"['V', 'CVT']",60000.0,1,Automatic,No,Not Available,Chennai,1199 ,89,17.1 kmpl
450000.0,739000.0,Petrol,,,5 Seats and 2 Rows,,42 litres,,Yes,No,Yes,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Honda,Jazz,['Select'],25000.0,2,Manual,Yes,Individual,Chennai,1198 ,89,16.7 kmpl
825000.0,1124000.0,Petrol,,BS 6,5 Seats and 2 Rows,354 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Keyless,No,Rear,Yes,No,,No,Not Applicable,Not Applicable,684 km,Not Applicable,,,,,,No,No,2022,Honda,Jazz,"['VX', 'CVT']",25515.0,1,Automatic,Yes,Individual,Chennai,1199 ,89,17.1 kmpl
527000.0,,Petrol,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,Honda,Jazz,"['V', 'CVT']",41357.0,2,Automatic,Yes,Not Available,Chennai,1498 ,nan,
