Price,new_car_price,overview_Fuel type,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage,Emission_Standard,Seating_Capacity,Fuel_Tank_Capcity,Safety_Score,Sunroof,Praking_Sensors,Keyless_Start,GPS_Navigation,ADAS,Automatic_Emergency_Braking,Driving_Range
250000.0,451000.0,Petrol,,,No,No,2016,Renault,Kwid,"['1.0', 'RXT', '[2016-2019]']",52000.0,2,Manual,No,Not Available,Lucknow,999 ,67.0,23.01 kmpl,Not Applicable,5,28,0.8867817581619221,No,No,No,Yes,No,No,0
140000.0,,Diesel,,,Turbocharged (Fixed Geometry),No,2013,Renault,Pulse,"['RxL', 'Diesel']",91600.0,2,Manual,No,Not Available,Lucknow,1461 ,63.0,23.1 kmpl,Not Applicable,5,41,0.8867817581619221,No,No,No,No,No,No,0
350000.0,1441000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,Renault,Lodgy,"['110', 'PS', 'RXZ', 'STEPWAY', '[2015-2016]']",110000.0,1,Manual,Yes,Individual,Lucknow,1461 ,108.0,19.98 kmpl,Not Applicable,8,50,1.2652576753627889,No,Yes,No,No,No,No,0
190000.0,,Petrol,,,No,No,2014,Renault,Pulse,"['RxL', 'Petrol']",65000.0,1,Manual,No,Individual,Lucknow,1198 ,74.0,18.1 kmpl,Not Applicable,5,41,0.8867817581619221,No,No,No,No,No,No,0
477000.0,,Petrol,,,No,No,2022,Renault,Triber,"['RXZ', '[2019-2020]']",56684.0,2,Manual,Yes,Not Available,Lucknow,999 ,71.0,20 kmpl,BS 4,7,40,2.6359167976891076,No,Yes,Yes,Yes,No,No,0
550000.0,772000.0,Petrol,,,No,,2023,Renault,Triber,"['RXL', '[2023-2024]']",22859.0,1,Manual,No,Not Available,Lucknow,999 ,71.0,19 kmpl,BS 6,7,40,1.1757851448580747,No,Yes,No,No,No,No,760
525000.0,768000.0,Petrol,,,No,No,2022,Renault,Triber,['RXL'],27350.0,1,Manual,No,Individual,Lucknow,999 ,71.0,19 kmpl,BS 6,7,40,1.1861850568025385,No,Yes,No,No,No,No,760
470000.0,768000.0,Petrol,,,No,No,2022,Renault,Triber,['RXL'],46000.0,1,Manual,Yes,Individual,Lucknow,999 ,71.0,19 kmpl,BS 6,7,40,1.1861850568025385,No,Yes,No,No,No,No,760
750000.0,803999.9999999999,Petrol,,,No,No,2025,Renault,Triber,"['Night', '&', 'Day', 'Edition', '[2024-2025]']",30000.0,1,Manual,No,Not Available,Lucknow,999 ,71.0,18 kmpl,BS 6,7,40,1.6559944756020726,No,Yes,No,No,No,No,0
3200000.0,4760000.0,Petrol,,,Turbocharged,Manual Shift - Electronic,2024,Skoda,Kodiaq,['L&K'],25000.0,1,Automatic,No,Not Available,Lucknow,1984 ,188.0,13.32 kmpl,BS 6,7,58,8.226436483676157,Yes,Yes,Yes,Yes,No,No,773
916000.0,2125000.0,Petrol,,,Turbocharged,No,2023,Skoda,Kushaq,"['Style', '1.5L', 'TSI', 'MT']",15595.0,1,Manual,No,Individual,Lucknow,1498 ,148.0,19 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,855
1178000.0,2040000.0,Petrol,,,Turbocharged,No,2022,Skoda,Kushaq,"['Style', '1.5L', 'TSI', 'MT']",37028.0,1,Manual,Yes,Not Available,Lucknow,1498 ,148.0,17.95 kmpl,BS 6,5,50,1.6717938594276536,Yes,Yes,Yes,No,No,No,789
1100000.0,1830000.0,Petrol,,,Turbocharged,No,2022,Skoda,Kushaq,"['Style', '1.0L', 'TSI', 'AT']",14.0,1,Automatic,Yes,Individual,Lucknow,999 ,114.0,17.2 kmpl,BS 6,5,50,1.6717938594276536,Yes,Yes,Yes,No,No,No,789
940000.0,1722000.0,Petrol,,,Turbocharged,No,2022,Skoda,Kushaq,"['Ambition', '1.0L', 'TSI', 'AT']",55931.0,1,Automatic,No,Individual,Lucknow,999 ,114.0,17.2 kmpl,BS 6,5,50,1.6717938594276536,No,Yes,Yes,No,No,No,789
1100000.0,1803000.0,Petrol,,,Turbocharged,No,2021,Skoda,Kushaq,"['Style', '1.0L', 'TSI', 'MT']",34800.0,1,Manual,No,Individual,Lucknow,999 ,114.0,19.2 kmpl,BS 6,5,50,1.6717938594276536,Yes,Yes,Yes,No,No,No,894
731000.0,1515000.0,Petrol,,,Turbocharged,No,2022,Skoda,Kushaq,"['Ambition', '1.0L', 'TSI', 'MT']",60419.0,1,Manual,No,Individual,Lucknow,999 ,114.0,19.2 kmpl,BS 6,5,50,1.6717938594276536,No,Yes,Yes,No,No,No,894
932000.0,1637000.0,Petrol,,,Turbocharged,No,2023,Skoda,Kushaq,"['Ambition', '1.0L', 'TSI', 'MT']",43781.0,1,Manual,Yes,Not Available,Lucknow,999 ,114.0,19.76 kmpl,BS 6,5,50,1.6717938594276536,No,Yes,No,No,No,No,988
1975000.0,3520000.0000000005,Petrol,,,Turbocharged,No,2021,Skoda,Octavia,"['L&K', '2.0']",45000.0,1,Automatic,Yes,Individual,Lucknow,1984 ,188.0,15.8 kmpl,BS 6,5,50,7.0241210257665205,No,Yes,Yes,Yes,No,No,791
1225000.0,2684000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,Skoda,Octavia,"['2.0', 'TDI', 'CR', 'Style', 'AT']",95000.0,1,Automatic,Yes,Individual,Lucknow,1968 ,141.0,19.5 kmpl,BS 4,5,50,5.250557509442676,No,Yes,Yes,No,No,No,0
1125000.0,2733000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,Skoda,Octavia,"['2.0', 'TDI', 'CR', 'Style', 'Plus', 'AT', '[2017]']",103000.0,1,Automatic,Yes,Individual,Lucknow,1968 ,141.0,19.5 kmpl,Not Applicable,5,50,1.6484823019023027,Yes,Yes,Yes,Yes,No,No,0
1872000.0,3165000.0,Petrol,,,Turbocharged,No,2022,Skoda,Octavia,"['Style', '2.0']",36917.0,1,Automatic,Yes,Not Available,Lucknow,1984 ,188.0,15.8 kmpl,BS 6,5,50,5.250557509442676,No,Yes,Yes,Yes,No,No,791
670000.0,1136000.0,Diesel,,,Turbocharged (Variable Geometry),No,2018,Skoda,Rapid,"['Ambition', '1.5', 'TDI']",37000.0,1,Manual,Yes,Individual,Lucknow,1498 ,109.0,21.13 kmpl,BS 4,5,55,1.217821674169873,No,Yes,No,No,No,No,0
650000.0,,Diesel,,,Turbocharged (Variable Geometry),No,2018,Skoda,Rapid,"['Monte', 'Carlo', '1.5', 'TDI', 'AT']",43000.0,1,Automatic,Yes,Individual,Lucknow,1498 ,109.0,21.72 kmpl,BS 4,5,55,1.289058621772306,No,Yes,No,No,No,No,0
250000.0,1000000.0,Diesel,,,Turbocharged (Variable Geometry),No,2015,Skoda,Rapid,"['1.5', 'TDI', 'CR', 'Active']",120000.0,2,Manual,Yes,Individual,Lucknow,1498 ,103.0,21.14 kmpl,Not Applicable,5,55,0.8867817581619221,No,No,No,No,No,No,0
595000.0,1296000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Skoda,Rapid,"['Style', '1.5', 'TDI']",92000.0,1,Manual,Yes,Individual,Lucknow,1498 ,109.0,21.13 kmpl,BS 4,5,55,2.991385190493717,No,Yes,No,No,No,No,0
595000.0,1296000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Skoda,Rapid,"['Style', '1.5', 'TDI']",92000.0,1,Manual,No,Individual,Lucknow,1498 ,109.0,21.13 kmpl,BS 4,5,55,2.991385190493717,No,Yes,No,No,No,No,0
1400000.0,2109000.0,Petrol,,,Turbocharged,No,2022,Skoda,Slavia,"['Style', '1.5L', 'TSI', 'DSG']",23000.0,1,Automatic,Yes,Individual,Lucknow,1498 ,148.0,18.4 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,828
275000.0,979000.0,Petrol,,,,,2014,Skoda,Rapid,"['Elegance', '1.6', 'MPI', 'MT']",80060.0,2,Manual,No,Individual,Lucknow,1598 ,103.0,15 kmpl,Not Applicable,5,55,1.2074217622254093,No,No,No,No,No,No,0
1032000.0,1825000.0,Petrol,,,Turbocharged,No,2022,Skoda,Slavia,"['Style', '1.0L', 'TSI', 'AT']",63497.0,1,Automatic,Yes,Not Available,Lucknow,999 ,114.0,18 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,813
1315000.0,1951000.0,Petrol,,,Turbocharged,No,2023,Skoda,Slavia,"['Style', '1.0L', 'TSI', 'AT']",24500.0,1,Automatic,Yes,Individual,Lucknow,999 ,114.0,18.73 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,843
1350000.0,1551000.0,Petrol,,,Turbocharged,No,2023,Skoda,Slavia,"['Ambition', '1.0L', 'TSI', 'MT']",110000.0,1,Manual,No,Not Available,Lucknow,999 ,114.0,20.32 kmpl,BS 6,5,45,1.6717938594276536,No,Yes,Yes,Yes,No,No,915
918000.0,1689000.0,Petrol,,,Turbocharged,No,2022,Skoda,Slavia,"['Style', '1.0L', 'TSI', 'MT']",57229.0,1,Manual,Yes,Not Available,Lucknow,999 ,114.0,19.4 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,876
1300000.0,1689000.0,Petrol,,,Turbocharged,No,2023,Skoda,Slavia,"['Style', '1.0L', 'TSI', 'MT']",50000.0,1,Manual,No,Individual,Lucknow,999 ,114.0,19.4 kmpl,BS 6,5,45,5.218920892075341,Yes,Yes,Yes,Yes,No,No,876
300000.0,825000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2020,Tata,Altroz,"['XE', 'Rhytm', 'Diesel']",100000.0,1,Manual,No,Not Available,Lucknow,1497 ,89.0,25.11 kmpl,BS 6,5,37,1.220314542485546,No,Yes,No,No,No,No,929.07 km
750000.0,1023000.0,Petrol,,,No,No,2022,Tata,Altroz,"['XZ', '(O)', 'i-Turbo', 'Petrol']",18445.0,1,Manual,No,Not Available,Lucknow,1199 ,108.0,18.5 kmpl,BS 6,5,37,1.2499098307052015,No,Yes,Yes,Yes,No,No,685
1550000.0,3603000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,Skoda,Superb,"['L&K', 'TDI', 'AT']",56000.0,1,Automatic,Yes,Individual,Lucknow,1968 ,175.0,18.66 kmpl,BS 4,5,66,7.0241210257665205,Yes,Yes,Yes,Yes,No,No,0
625000.0,852000.0,Petrol,,,No,No,2023,Tata,Altroz,"['XM', 'Plus', 'Petrol']",26669.0,1,Manual,Yes,Individual,Lucknow,1199 ,87.0,19.33 kmpl,BS 6,5,37,1.616845684534968,No,Yes,No,No,No,No,715
300000.0,857000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2020,Tata,Altroz,"['XE', 'Diesel']",50000.0,1,Manual,No,Individual,Lucknow,1497 ,89.0,23 kmpl,BS 6,5,37,1.236603315195293,No,Yes,No,No,No,No,852
850000.0,1064000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2022,Tata,Altroz,"['XT', 'Diesel', 'Dark', 'Edition']",47000.0,1,Manual,No,Not Available,Lucknow,1497 ,89.0,23 kmpl,BS 6,5,37,1.2499098307052015,No,Yes,Yes,Yes,No,No,851
750000.0,1207000.0,CNG,No,60L(Water Capacity)-Approx 8.0 kg â€“ 9.0 kg,No,No,2025,Tata,Altroz,"['Accomplished', 'S', 'CNG', '1.2L', 'Manual']",25000.0,1,Manual,No,Not Available,Lucknow,1199 ,72.0,27.8 km/kg,BS 6,5,37,5.218920892075341,Yes,Yes,Yes,Yes,No,No,0
663000.0,1036000.0,Petrol,,,No,No,2023,Tata,Altroz,"['XZ', 'Plus', 'Petrol', 'Dark', 'Edition', '[2021-2023]']",49029.0,1,Manual,Yes,Not Available,Lucknow,1199 ,85.0,19.33 kmpl,BS 6,5,37,1.2499098307052015,No,Yes,Yes,Yes,No,No,715
882000.0,1252000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2024,Tata,Altroz,"['XZ', 'Plus', '(S)', 'Dark', 'Edition', 'Diesel']",16935.0,1,Manual,Yes,Not Available,Lucknow,1497 ,89.0,23.64 kmpl,BS 6,5,37,1.6484823019023027,Yes,Yes,Yes,Yes,No,No,875
155000.0,586000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2013,Tata,B-class,['LS'],90000.0,1,Manual,Yes,Individual,Lucknow,1396 ,69.0,25 kmpl,Not Applicable,5,37,0.7708188527083615,No,No,No,No,No,No,0
498000.00000000006,901000.0,Petrol,,,No,No,2020,Tata,Altroz,"['XT', 'Petrol', '[2020-2023]']",28590.0,1,Manual,Yes,Not Available,Lucknow,1199 ,85.0,19.33 kmpl,BS 6,5,37,1.2499098307052015,No,Yes,Yes,Yes,No,No,715
650000.0,997000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2024,Tata,Altroz,"['XM', 'Plus', 'Diesel']",52000.0,1,Manual,Yes,Individual,Lucknow,1497 ,89.0,23.64 kmpl,BS 6,5,37,1.616845684534968,No,Yes,No,No,No,No,875
1000000.0,1474000.0,Petrol,No,,Turbocharged,No,2024,Tata,Curvv,"['ICE', 'Pure', 'Plus', 'Petrol', '1.2L', 'Turbo', 'Automatic']",53000.0,1,Automatic,No,Not Available,Lucknow,1199 ,118.0,,BS 6,5,44,4.8836216556129095,No,Yes,No,No,No,No,0
950000.0,2045000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XT'],66472.0,1,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,1.6559944756020726,No,Yes,Yes,Yes,No,No,818
1583000.0,2006000.0,Diesel,No,,Turbocharged,No,2024,Tata,Curvv,"['ICE', 'Accomplished', 'Plus', 'A', '1.5', 'Kryojet', 'Diesel', '6MT', '[2024-2025]']",16101.0,1,Manual,Yes,Not Available,Lucknow,1497 ,116.0,,BS 6,5,44,5.199155355360623,Yes,Yes,Yes,Yes,Yes,Yes,0
1500000.0,2203000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XZ'],93000.0,2,Manual,No,Not Available,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,5.5660912091903905,No,Yes,Yes,Yes,No,No,818
1200000.0,2203000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XZ'],94000.0,2,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,5.5660912091903905,No,Yes,Yes,Yes,No,No,818
1475000.0,2552000.0,Diesel,,,Turbocharged (Variable Geometry),No,2023,Tata,Harrier,"['XZA', 'Plus']",71000.0,1,Automatic,Yes,Individual,Lucknow,1956 ,168.0,14.6 kmpl,BS 6,5,50,5.5660912091903905,Yes,Yes,Yes,Yes,No,No,732
1100000.0,2203000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XZ'],91200.0,2,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,5.5660912091903905,No,Yes,Yes,Yes,No,No,818
800000.0,2045000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XT'],105000.0,2,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,1.6559944756020726,No,Yes,Yes,Yes,No,No,818
1250000.0,2045000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,Tata,Harrier,['XT'],120000.0,1,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,1.6559944756020726,No,Yes,Yes,Yes,No,No,818
894999.9999999999,2203000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Tata,Harrier,['XZ'],76000.0,2,Manual,Yes,Individual,Lucknow,1956 ,168.0,16.3 kmpl,BS 6,5,50,5.5660912091903905,No,Yes,Yes,Yes,No,No,818
1800000.0,2945000.0,Diesel,No,,Turbocharged,No,2023,Tata,Harrier,"['Fearless', 'Plus', 'Dark', 'Edition']",25000.0,1,Manual,No,Not Available,Lucknow,1956 ,168.0,16.8 kmpl,BS 6,5,50,6.452872967352312,Yes,Yes,Yes,Yes,Yes,Yes,840
150000.0,,Diesel,,,,,2011,Tata,Indigo,"['LS', 'TDI']",105000.0,1,Manual,No,Not Available,Lucknow,1405 ,70.0,12.8 kmpl,Not Applicable,5,42,0.7708188527083615,No,No,No,No,No,No,0
750000.0,1622000.0,Diesel,,,Turbocharged (Variable Geometry),No,2019,Tata,Hexa,"['XE', '4x2', '7', 'STR']",80000.0,1,Manual,Yes,Individual,Lucknow,2179 ,148.0,15 kmpl,BS 4,7,60,0.8939898987325978,No,Yes,No,No,No,No,0
600000.0,1972000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,Tata,Hexa,"['XT', '4x2', '7', 'STR']",75000.0,1,Manual,No,Not Available,Lucknow,2179 ,154.0,14.4 kmpl,Not Applicable,7,60,1.971528175349786,No,Yes,No,Yes,No,No,0
125000.0,,Diesel,,,,,2010,Tata,Indigo,"['LX', 'DiCOR']",90000.0,2,Manual,No,Individual,Lucknow,1396 ,70.0,14 kmpl,Not Applicable,5,42,0.7708188527083615,No,No,No,No,No,No,0
130000.0,,Diesel,,,,,2008,Tata,Indigo,"['LX', 'TDI', 'BS-III']",20000.0,1,Manual,No,Not Available,Lucknow,1405 ,70.0,12.54 kmpl,Not Applicable,5,42,0.8867817581619221,No,No,No,No,No,No,0
100000.0,,Diesel,,,,,2013,Tata,Manza,"['Aqua', 'Quadrajet', 'BS-IV']",98000.0,,Manual,No,Not Available,Lucknow,1248 ,90.0,16.1 kmpl,Not Applicable,5,44,0.8867817581619221,No,No,No,No,No,No,0
45000.0,259000.0,Petrol,,,,,2011,Tata,Nano,['LX'],45000.0,3,Manual,No,Individual,Lucknow,624 ,37.0,25.4 kmpl,Not Applicable,4,15,0.4469870772710861,No,No,No,No,No,No,0
100000.0,382000.0,Petrol,,,No,No,2016,Tata,Nano,['XMA'],50000.0,2,Automatic,Yes,Individual,Lucknow,624 ,37.0,21.9 kmpl,BS 4,5,24,0.7708188527083615,No,No,No,No,No,No,0
125000.0,706000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2014,Tata,Indigo,"['LX', 'TDI', 'BS-III']",240000.0,1,Manual,No,Not Available,Lucknow,1405 ,70.0,19.6 kmpl,Not Applicable,5,42,0.7708188527083615,No,No,No,No,No,No,0
800000.0,1638000.0,Electric,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XM']",85000.0,1,Automatic,Yes,Individual,Lucknow,Not Applicable,,,Not Applicable,5,,1.635739550003188,No,Yes,Yes,No,No,No,312
1095000.0,2011000.0,Electric,,,Not Applicable,No,2023,Tata,Nexon,"['EV', 'XZ', 'Plus', 'Lux', '7.2', 'KW', 'Fast', 'Charger', '[2022-2023]']",41000.0,1,Automatic,Yes,Individual,Lucknow,Not Applicable,,,Not Applicable,5,,2.0189641765427018,Yes,Yes,Yes,Yes,No,No,453
675000.0,1105000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,['XZ'],30000.0,1,Manual,No,Individual,Lucknow,1199 ,118.0,17.5 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,No,Yes,No,No,773
1689000.0,1875000.0,Electric,,,Not Applicable,No,2025,Tata,Nexon,"['EV', 'Empowered', 'Plus', 'A', '45.0', 'kWh', 'Red', 'Dark', 'Edition']",30000.0,1,Automatic,Yes,Individual,Lucknow,Not Applicable,143.0,,Not Applicable,5,,5.534454591823055,Yes,Yes,Yes,Yes,Yes,Yes,489
684000.0,1085000.0,Petrol,,,Turbocharged (Variable Geometry),No,2023,Tata,Nexon,"['XM', '(S)']",38924.0,1,Manual,Yes,Not Available,Lucknow,1199 ,118.0,17.33 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,No,No,No,No,763
700000.0,1063000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XM', '(S)', '[2020-2023]']",24000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.33 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,No,No,No,No,763
650000.0,1105000.0,Petrol,,,Turbocharged (Variable Geometry),No,2021,Tata,Nexon,['XZ'],46000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.5 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,No,Yes,No,No,773
500000.0,1063000.0,Petrol,,,Turbocharged (Variable Geometry),No,2020,Tata,Nexon,"['XM', '(S)', '[2020-2023]']",90000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.33 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,No,No,No,No,763
1050000.0,1392000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['Kaziranga', 'XZ', 'Plus', '(Premium)']",45000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.57 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,773
550000.0,1187000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XMA', 'Diesel']",108000.0,1,Automatic,No,Not Available,Lucknow,1497 ,108.0,22 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,No,No,No,No,971
500000.0,1128000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2019,Tata,Nexon,"['XZ', 'Diesel']",200000.0,1,Manual,No,Not Available,Lucknow,1497 ,108.0,23.97 kmpl,BS 4,5,44,1.233621057995454,No,Yes,No,Yes,No,No,0
568000.0,1218000.0,Petrol,,,Turbocharged,No,2018,Tata,Nexon,"['XZA', 'Plus', 'Petrol', 'Dual', 'Tone']",44293.0,1,Automatic,Yes,Not Available,Lucknow,1198 ,108.0,17.88 kmpl,BS 4,5,44,1.233621057995454,No,Yes,Yes,Yes,No,No,0
670000.0,1010000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2019,Tata,Nexon,"['XM', 'Diesel']",65000.0,1,Manual,No,Not Available,Lucknow,1497 ,108.0,23.97 kmpl,BS 4,5,44,1.233621057995454,No,Yes,No,No,No,No,0
542000.0,1130000.0,Petrol,,,Turbocharged (Variable Geometry),No,2021,Tata,Nexon,"['XMA', '(S)', '[2020-2023]']",62616.0,1,Automatic,No,Individual,Lucknow,1199 ,118.0,17.05 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,No,No,No,No,750
900000.0,1398000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,Tata,Nexon,"['XZ', 'Plus', 'Diesel', '(S)']",28000.0,1,Manual,No,Not Available,Lucknow,1497 ,108.0,21.1 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,932
750000.0,924000.0,Petrol,No,,Turbocharged,No,2024,Tata,Nexon,"['Smart', '1.2', 'Revotron', 'Petrol', '5MT']",20000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.44 kmpl,BS 6,5,44,5.250557509442676,No,Yes,No,No,No,No,767
950000.0,1589000.0,Diesel,No,,Turbocharged,No,2024,Tata,Nexon,"['Creative', 'Plus', '1.5', 'Diesel', '6AMT', 'Dark', 'Edition', '[2023-2025]']",79800.0,1,Automatic,Yes,Individual,Lucknow,1497 ,113.0,24.08 kmpl,BS 6,5,44,5.250557509442676,No,Yes,Yes,Yes,No,No,1060
500000.0,1187000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,Tata,Nexon,"['XMA', 'Diesel']",95274.0,1,Automatic,No,Not Available,Lucknow,1497 ,108.0,22 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,No,No,No,No,971
554000.0,1320000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,Tata,Nexon,"['XMA', '(S)', 'Diesel', '[2020-2023]']",71146.0,2,Automatic,Yes,Not Available,Lucknow,1497 ,113.0,24.07 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,No,No,No,No,1059
783000.0,1438000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XZ', 'Plus', '(O)', 'Diesel']",63285.0,1,Manual,Yes,Not Available,Lucknow,1497 ,108.0,21.1 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,932
500000.0,890000.0,Petrol,,,Turbocharged,No,2020,Tata,Nexon,['XM'],50000.0,1,Manual,Yes,Individual,Lucknow,1198 ,108.0,17.88 kmpl,BS 4,5,44,1.233621057995454,No,Yes,No,No,No,No,0
650000.0,982000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XE', 'Diesel']",1600000.0,1,Manual,Yes,Individual,Lucknow,1497 ,108.0,21.1 kmpl,BS 6,5,44,1.6901239612850798,No,Yes,No,No,No,No,932
650000.0,924000.0,Petrol,No,,Turbocharged,No,2024,Tata,Nexon,"['Smart', '1.2', 'Revotron', 'Petrol', '5MT']",13500.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.44 kmpl,BS 6,5,44,5.250557509442676,No,Yes,No,No,No,No,767
780000.0,1329000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XZ', 'Plus', '(L)']",48000.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.5 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,Yes,Yes,No,No,773
400000.0,1079000.0,Petrol,,,Turbocharged,No,2017,Tata,Nexon,"['XZ', 'Plus']",56000.0,1,Manual,Yes,Individual,Lucknow,1198 ,108.0,17.88 kmpl,BS 4,5,44,1.233621057995454,No,Yes,Yes,Yes,No,No,0
550000.0,1235000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2018,Tata,Nexon,"['XZ', 'Plus', 'Diesel']",72000.0,2,Manual,No,Individual,Lucknow,1497 ,108.0,23.97 kmpl,BS 4,5,44,1.233621057995454,No,Yes,Yes,Yes,No,No,0
840000.0,1060000.0,Petrol,,,Turbocharged,No,2025,Tata,Nexon,"['Pure', 'Plus', '(S)', 'Petrol', '1.2L', 'Turbo', '6', 'Speed', 'Manual']",10000.0,1,Manual,Yes,Individual,Lucknow,1199 ,118.0,,BS 6,5,44,5.250557509442676,Yes,Yes,No,Yes,No,No,0
800000.0,924000.0,Petrol,No,,Turbocharged,No,2024,Tata,Nexon,"['Smart', '1.2', 'Revotron', 'Petrol', '5MT']",39012.0,2,Manual,No,Not Available,Lucknow,1199 ,118.0,17.44 kmpl,BS 6,5,44,5.250557509442676,No,Yes,No,No,No,No,767
750000.0,996000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['XM', '[2020-2023]']",49950.0,1,Manual,No,Not Available,Lucknow,1199 ,118.0,17.33 kmpl,BS 6,5,44,1.7034304767949882,No,Yes,No,No,No,No,763
830000.0000000001,1392000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,Tata,Nexon,"['Kaziranga', 'XZ', 'Plus', '(Premium)']",38145.0,1,Manual,No,Individual,Lucknow,1199 ,118.0,17.57 kmpl,BS 6,5,44,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,773
549000.0,1312000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2018,Tata,Nexon,"['XZA', 'Plus', 'Diesel']",118862.0,1,Automatic,No,Individual,Lucknow,1497 ,108.0,23.97 kmpl,BS 4,5,44,1.233621057995454,No,Yes,Yes,Yes,No,No,0
481000.0,890000.0,Petrol,,,Turbocharged,No,2019,Tata,Nexon,['XM'],31566.0,1,Manual,No,Individual,Lucknow,1198 ,108.0,17.88 kmpl,BS 4,5,44,1.233621057995454,No,Yes,No,No,No,No,0
